customer_id,frequency,monetary_value
1663,8,72.05
1664,4,42.16
1665,5,61.19
1666,3,53.64
1667,4,48.68
1668,3,41.82
1669,3,81.34
1670,10,41.16
1671,3,70.87
1672,6,67.97
1673,7,123.15
1674,7,39.14
1675,5,62.6
1676,6,75.21
1677,8,56.15
1678,6,40.82
1679,4,54.72
1680,6,36.94
1681,4,41.38
1682,6,69.49
1683,3,75.69
1684,4,113.83
1685,8,49.33
1686,5,104.0
1687,6,33.39
1688,3,41.97
1689,5,37.03
1690,3,116.99
1691,6,19.28
1692,3,48.22
1693,3,55.43
1694,3,93.08
1695,6,95.73
1696,4,23.56
1697,3,99.72
1698,6,29.82
1699,4,151.56
1700,5,283.23
1701,4,30.66
1702,7,99.08
1703,9,78.64
1704,4,107.31
1705,5,16.45
1706,7,15.3
1707,3,34.6
1708,7,30.53
1709,7,60.27
1710,5,99.48
1711,3,24.03
1712,5,77.05
1713,8,77.65
1714,5,106.47
1715,4,22.13
1716,6,74.3
1717,5,77.54
1718,4,15.65
1719,5,21.02
1720,6,44.06
1721,8,123.79
1722,6,84.97
1723,3,65.05
1724,6,147.26
1725,6,41.99
1726,6,78.09
1727,4,38.36
1728,6,36.72
1729,4,88.93
1730,6,58.58
1731,6,24.84
1732,3,62.59
1733,3,61.96
1734,2,75.09
1735,3,74.17
1736,6,72.62
1737,8,25.4
1738,7,68.66
1739,1,92.83
1740,1,38.27
1741,2,38.14
1742,5,49.0
1743,3,31.74
1744,6,97.94
1745,9,123.36
1746,4,14.59
1747,4,95.35
1748,5,76.6
1749,3,65.87
1750,6,7.57
1751,7,35.69
1752,4,112.13
1753,4,82.33
1754,5,55.43
1755,6,32.91
1756,5,77.26
1757,4,27.18
1758,3,115.19
1759,8,59.83
1760,2,36.11
1761,7,57.02
1762,5,33.23
1763,7,136.03
1764,3,85.0
1765,6,90.56
1766,4,57.47
1767,3,46.56
1768,8,97.7
1769,4,18.24
1770,7,60.69
1771,2,42.63
1772,2,92.54
1773,4,69.78
1774,8,82.64
1775,4,119.2
1776,6,113.67
1777,5,60.16
1778,9,44.67
1779,5,57.47
1780,3,70.31
1781,5,51.33
1782,4,45.93
1783,5,61.07
1784,4,98.81
1785,3,92.35
1786,5,46.08
1787,7,64.73
1788,4,22.3
1789,6,61.52
1790,2,111.75
1791,6,51.62
1792,4,60.26
1793,2,116.35
1794,9,141.36
1795,4,78.32
1796,7,49.75
1797,5,37.76
1798,2,30.8
1799,4,100.97
1800,8,237.6
1801,3,40.73
1802,6,43.61
1803,4,58.44
1804,5,40.33
1805,3,52.27
1806,5,48.64
1807,6,71.6
1808,7,55.34
1809,4,65.72
1810,3,26.92
1811,2,19.57
1812,9,25.4
1813,7,70.63
1814,2,36.88
1815,5,84.44
1816,7,57.99
1817,6,71.31
1818,2,60.14
1819,4,51.17
1820,4,39.93
1821,6,11.03
1822,5,147.76
1823,6,17.2
1824,3,61.75
1825,4,22.18
1826,4,31.83
1827,7,46.36
1828,3,47.92
1829,5,48.69
1830,3,137.07
1831,6,74.57
1832,3,53.93
1833,7,19.95
1834,6,53.45
1835,8,47.22
1836,3,11.9
1837,8,41.66
1838,4,105.07
1839,8,45.38
1840,6,133.99
1841,4,49.34
1842,2,74.91
1843,5,32.48
1844,5,122.67
1845,6,81.7
1846,6,59.86
1847,2,16.74
1848,5,18.01
1849,9,56.23
1850,4,93.36
1851,6,51.63
1852,4,56.78
1853,6,11.4
1854,2,78.45
1855,6,139.03
1856,2,26.08
1857,5,29.7
1858,5,31.68
1859,6,163.07
1860,5,24.61
1861,4,68.76
1862,3,22.77
1863,5,114.9
1864,3,31.09
1865,10,50.84
1866,4,69.73
1867,8,45.39
1868,6,87.81
1869,2,39.0
1870,6,24.68
1871,5,62.78
1872,3,36.03
1873,6,99.0
1874,6,47.17
1875,4,56.35
1876,7,81.88
1877,5,37.87
1878,6,42.26
1879,5,103.49
1880,4,38.47
1881,6,72.23
1882,4,10.11
1883,3,101.78
1884,4,15.23
1885,3,54.86
1886,6,81.72
1887,4,40.35
1888,6,18.16
1889,3,41.67
1890,5,53.11
1891,4,47.62
1892,2,28.12
1893,6,48.74
1894,9,49.46
1895,8,111.39
1896,3,32.6
1897,8,84.3
1898,4,86.33
1899,7,44.76
1900,5,175.2
1901,4,71.7
1902,6,66.43
1903,4,37.24
1904,4,36.16
1905,7,35.37
1906,7,24.29
1907,3,33.4
1908,5,62.6
1909,3,13.28
1910,3,83.52
1911,5,116.49
1912,12,72.21
1913,3,39.1
1914,7,61.66
1915,5,52.37
1916,3,72.37
1917,3,28.44
1918,5,37.74
1919,5,31.23
1920,4,52.75
1921,7,13.46
1922,4,56.62
1923,3,79.06
1924,5,41.35
1925,9,85.91
1926,3,64.34
1927,5,63.35
1928,1,47.96
1929,9,81.88
1930,5,36.34
1931,4,51.14
1932,6,93.1
1933,3,64.68
1934,5,101.86
1935,5,51.53
1936,4,50.81
1937,8,20.59
1938,4,108.47
1939,10,15.3
1940,4,92.67
1941,3,35.19
1942,3,42.42
1943,7,62.04
1944,9,33.97
1945,4,36.75
1946,5,84.64
1947,5,117.44
1948,4,67.82
1949,3,36.25
1950,2,46.25
1951,6,42.62
1952,10,103.46
1953,4,103.96
1954,6,132.66
1955,4,74.88
1956,11,55.08
1957,6,66.07
1958,4,101.03
1959,4,20.7
1960,5,110.48
1961,5,41.23
1962,6,47.99
1963,4,88.2
1964,7,65.02
1965,3,1.6
1966,5,39.95
1967,6,41.08
1968,7,45.77
1969,3,83.2
1970,10,89.56
1971,5,50.88
1972,7,15.39
1973,2,28.05
1974,7,77.75
1975,5,39.89
1976,7,120.71
1977,2,104.81
1978,5,45.35
1979,4,24.19
1980,7,37.98
1981,5,83.79
1982,2,32.24
1983,3,141.89
1984,3,53.71
1985,3,34.92
1986,6,32.88
1987,3,55.08
1988,6,47.14
1989,2,31.51
1990,6,25.71
1991,4,21.41
1992,3,43.74
1993,4,88.77
1994,14,67.72
1995,6,71.69
1996,2,97.95
1997,4,50.82
1998,3,38.21
1999,7,121.9
2000,7,558.72
2001,4,109.63
2002,5,29.28
2003,8,70.55
2004,3,52.45
2005,5,75.64
2006,4,44.69
2007,6,57.29
2008,3,31.16
2009,6,59.6
2010,7,42.23
2011,2,44.06
2012,5,85.81
2013,5,45.03
2014,6,65.51
2015,4,19.68
2016,4,75.14
2017,6,32.59
2018,6,41.81
2019,4,23.66
2020,8,48.23
2021,4,36.22
2022,6,52.57
2023,11,42.6
2024,10,46.71
2025,7,85.92
2026,5,44.59
2027,5,35.28
2028,9,16.73
2029,5,105.62
2030,7,50.44
2031,5,96.44
2032,3,53.2
2033,5,36.26
2034,5,64.8
2035,5,43.91
2036,3,27.56
2037,6,49.32
2038,4,35.7
2039,5,21.47
2040,8,32.42
2041,2,42.72
2042,5,88.6
2043,4,57.54
2044,6,19.24
2045,2,80.41
2046,4,48.28
2047,7,100.25
2048,8,51.24
2049,5,38.4
2050,7,84.62
2051,7,71.52
2052,3,18.49
2053,2,24.79
2054,6,27.77
2055,7,23.81
2056,7,34.17
2057,7,84.84
2058,4,130.96
2059,3,46.65
2060,6,26.82
2061,4,26.27
2062,6,179.73
2063,3,55.5
2064,1,32.26
2065,3,77.98
2066,3,28.9
2067,6,36.06
2068,9,104.71
2069,4,37.22
2070,6,46.77
2071,4,14.39
2072,5,9.63
2073,8,109.26
2074,6,37.27
2075,3,77.51
2076,6,27.28
2077,8,25.73
2078,6,71.18
2079,4,97.92
2080,5,50.32
2081,3,42.45
2082,5,79.56
2083,7,111.09
2084,4,87.84
2085,6,24.0
2086,1,81.38
2087,3,26.79
2088,4,64.83
2089,3,47.64
2090,4,33.23
2091,5,34.7
2092,6,156.91
2093,2,96.82
2094,3,59.36
2095,4,74.38
2096,4,38.68
2097,4,38.83
2098,5,160.73
2099,2,28.08
2100,10,142.29
2101,6,18.07
2102,5,76.04
2103,2,112.55
2104,5,67.36
2105,3,55.92
2106,5,121.33
2107,3,34.47
2108,6,19.85
2109,5,100.04
2110,5,57.12
2111,5,94.51
2112,5,39.37
2113,4,53.85
2114,5,59.45
2115,2,19.27
2116,9,55.96
2117,5,16.14
2118,5,106.24
2119,12,96.73
2120,7,98.44
2121,4,30.09
2122,3,71.42
2123,5,45.82
2124,5,65.51
2125,5,46.27
2126,4,14.44
2127,6,163.69
2128,7,47.82
2129,2,48.59
2130,5,98.53
2131,8,23.05
2132,5,79.29
2133,8,41.78
2134,4,68.8
2135,7,40.46
2136,6,6.31
2137,3,61.39
2138,4,55.2
2139,2,50.89
2140,5,56.0
2141,6,98.39
2142,6,51.1
2143,6,73.27
2144,4,109.52
2145,4,91.31
2146,4,91.38
2147,4,41.93
2148,5,106.28
2149,6,91.56
2150,4,33.03
2151,3,57.33
2152,5,102.36
2153,5,70.35
2154,3,155.17
2155,5,52.04
2156,2,112.7
2157,9,29.33
2158,5,31.87
2159,4,98.45
2160,5,75.58
2161,3,55.7
2162,4,46.67
2163,8,77.06
2164,6,34.73
2165,8,44.88
2166,6,29.38
2167,5,130.02
2168,7,82.05
2169,5,32.97
2170,3,118.75
2171,2,28.31
2172,4,36.47
2173,4,90.15
2174,6,64.82
2175,7,146.9
2176,2,43.3
2177,3,19.32
2178,4,33.77
2179,4,107.54
2180,3,20.66
2181,6,38.58
2182,7,76.15
2183,2,104.07
2184,7,43.53
2185,2,35.85
2186,6,64.09
2187,4,46.68
2188,3,125.55
2189,6,23.0
2190,4,52.78
2191,4,25.69
2192,5,120.32
2193,5,82.53
2194,5,72.74
2195,3,13.79
2196,8,47.29
2197,4,70.28
2198,4,47.4
2199,3,63.14
2200,4,158.45
2201,5,57.26
2202,5,53.44
2203,5,37.96
2204,3,62.65
2205,4,97.35
2206,4,43.44
2207,3,45.09
2208,6,105.49
2209,5,63.52
2210,4,50.52
2211,2,46.08
2212,3,47.9
2213,4,93.98
2214,6,29.6
2215,4,39.9
2216,6,7.25
2217,2,45.61
2218,7,86.57
2219,7,66.17
2220,5,128.93
2221,2,73.82
2222,2,33.21
2223,2,51.89
2224,9,34.56
2225,8,64.95
2226,7,111.19
2227,6,20.0
2228,6,28.96
2229,2,43.18
2230,2,71.48
2231,5,15.96
2232,3,77.4
2233,10,71.13
2234,4,42.61
2235,4,54.35
2236,8,26.72
2237,5,31.95
2238,7,49.71
2239,5,18.65
2240,6,147.76
2241,4,132.99
2242,5,102.57
2243,4,44.67
2244,8,14.29
2245,7,41.33
2246,5,107.95
2247,5,77.34
2248,5,4.3
2249,7,50.54
2250,4,43.12
2251,5,64.14
2252,6,8.37
2253,4,124.92
2254,3,39.3
2255,8,130.94
2256,6,21.04
2257,5,57.67
2258,4,26.58
2259,4,36.06
2260,6,102.36
2261,4,133.7
2262,2,53.68
2263,9,19.43
2264,1,64.74
2265,8,58.55
2266,1,88.74
2267,4,85.49
2268,2,53.97
2269,3,74.72
2270,5,124.87
2271,3,24.08
2272,3,39.71
2273,5,41.42
2274,3,23.47
2275,4,108.3
2276,4,56.85
2277,6,74.62
2278,9,29.78
2279,5,106.77
2280,7,94.42
2281,6,21.66
2282,8,100.22
2283,4,83.55
2284,2,21.47
2285,4,51.03
2286,3,31.27
2287,3,13.34
2288,7,42.5
2289,3,24.13
2290,6,34.6
2291,3,20.95
2292,9,71.79
2293,6,36.73
2294,5,102.33
2295,3,115.33
2296,6,29.05
2297,5,52.69
2298,4,83.14
2299,8,85.43
2300,6,719.41
2301,6,54.92
2302,7,69.47
2303,7,24.16
2304,6,56.45
2305,3,36.45
2306,8,15.49
2307,4,70.71
2308,4,20.59
2309,6,90.35
2310,2,75.84
2311,3,48.75
2312,3,65.59
2313,6,88.49
2314,7,78.58
2315,4,48.14
2316,7,77.69
2317,5,99.35
2318,6,130.23
2319,7,49.14
2320,7,180.25
2321,8,94.94
2322,7,37.15
2323,6,72.07
2324,3,113.4
2325,9,57.72
2326,6,53.24
2327,7,31.29
2328,4,56.43
2329,8,89.27
2330,5,39.31
2331,4,47.62
2332,4,57.4
2333,2,27.81
2334,5,63.39
2335,8,64.24
2336,5,37.47
2337,4,85.11
2338,7,55.65
2339,3,101.64
2340,9,73.77
2341,1,20.17
2342,4,31.68
2343,5,38.92
2344,5,52.85
2345,7,36.51
2346,4,71.78
2347,2,104.8
2348,5,42.76
2349,4,8.41
2350,7,60.87
2351,8,48.01
2352,6,22.03
2353,5,80.88
2354,2,25.83
2355,4,27.35
2356,6,74.09
2357,10,92.85
2358,4,94.29
2359,3,88.87
2360,7,90.04
2361,3,40.42
2362,6,133.44
2363,4,137.28
2364,2,51.31
2365,3,30.06
2366,4,74.35
2367,7,55.24
2368,6,58.34
2369,5,87.41
2370,7,66.83
2371,7,93.48
2372,5,66.62
2373,4,13.44
2374,4,74.93
2375,11,78.37
2376,6,67.55
2377,7,101.84
2378,8,134.74
2379,2,37.0
2380,7,127.96
2381,3,37.63
2382,4,38.03
2383,5,12.99
2384,7,21.77
2385,4,64.31
2386,2,93.18
2387,7,137.39
2388,8,110.57
2389,5,75.65
2390,4,72.59
2391,2,84.8
2392,5,83.51
2393,6,37.64
2394,4,18.07
2395,6,66.64
2396,10,133.54
2397,2,69.86
2398,7,38.21
2399,5,42.59
2400,7,280.85
2401,4,30.91
2402,7,35.0
2403,6,33.93
2404,5,17.99
2405,7,35.47
2406,7,25.84
2407,6,119.72
2408,9,49.19
2409,6,50.37
2410,4,12.62
2411,4,163.68
2412,5,75.68
2413,3,40.73
2414,7,56.33
2415,3,54.65
2416,5,24.04
2417,4,26.08
2418,4,43.32
2419,3,33.89
2420,3,97.84
2421,7,41.25
2422,5,81.56
2423,2,4.36
2424,6,153.55
2425,6,33.11
2426,9,48.03
2427,8,88.54
2428,7,51.06
2429,9,117.99
2430,3,34.15
2431,6,127.9
2432,7,95.41
2433,2,57.67
2434,4,45.8
2435,6,36.49
2436,3,39.62
2437,5,51.69
2438,4,46.28
2439,6,56.41
2440,9,41.32
2441,4,51.84
2442,4,21.03
2443,4,67.3
2444,3,17.5
2445,4,29.74
2446,4,65.56
2447,5,60.87
2448,7,33.04
2449,6,58.32
2450,6,34.97
2451,4,68.53
2452,5,34.68
2453,7,46.34
2454,5,46.74
2455,5,42.95
2456,3,51.28
2457,3,29.27
2458,3,94.44
2459,3,98.8
2460,4,71.46
2461,6,107.73
2462,3,31.8
2463,4,72.55
2464,4,44.25
2465,7,51.64
2466,5,74.61
2467,4,94.31
2468,5,66.52
2469,3,22.77
2470,1,79.51
2471,3,113.53
2472,2,42.86
2473,5,93.34
2474,6,40.66
2475,5,67.41
2476,3,39.31
2477,4,73.13
2478,4,124.62
2479,5,119.22
2480,6,58.1
2481,4,83.89
2482,7,45.99
2483,4,101.26
2484,5,38.86
2485,3,95.89
2486,6,43.76
2487,8,118.41
2488,4,12.52
2489,5,52.49
2490,6,47.32
2491,4,59.55
2492,5,19.45
2493,6,80.29
2494,10,41.49
2495,6,73.45
2496,5,80.72
2497,10,116.9
2498,10,89.35
2499,4,70.62
2500,5,349.13
2501,7,102.5
2502,8,109.82
2503,8,34.79
2504,5,20.69
2505,3,25.53
2506,4,61.42
2507,3,54.23
2508,8,35.51
2509,6,4.1
2510,8,46.98
2511,3,114.75
2512,7,30.93
2513,2,95.84
2514,8,33.68
2515,4,31.48
2516,4,18.8
2517,3,34.66
2518,4,71.35
2519,10,80.7
2520,5,13.37
2521,4,63.6
2522,8,36.34
2523,5,27.19
2524,4,96.3
2525,4,26.68
2526,2,58.77
2527,4,95.34
2528,3,32.12
2529,5,26.88
2530,6,68.04
2531,4,100.67
2532,4,50.79
2533,6,81.19
2534,6,109.56
2535,5,29.95
2536,5,71.06
2537,2,96.93
2538,6,79.27
2539,11,72.95
2540,4,43.49
2541,3,18.81
2542,4,109.52
2543,10,38.54
2544,6,59.06
2545,5,61.78
2546,3,28.61
2547,5,102.05
2548,11,17.12
2549,5,27.83
2550,2,43.39
2551,2,109.17
2552,5,16.08
2553,4,22.98
2554,4,47.82
2555,5,27.23
2556,5,64.32
2557,7,109.65
2558,7,141.8
2559,6,67.04
2560,7,31.43
2561,8,33.58
2562,6,23.11
2563,3,45.96
2564,5,17.93
2565,8,2.03
2566,8,156.33
2567,7,30.1
2568,5,41.34
2569,5,75.11
2570,4,30.16
2571,5,25.45
2572,4,91.52
2573,6,17.52
2574,6,127.52
2575,5,68.07
2576,8,61.08
2577,6,23.81
2578,9,54.11
2579,5,84.62
2580,7,93.91
2581,4,76.56
2582,4,136.17
2583,6,69.01
2584,5,16.71
2585,7,23.96
2586,2,61.91
2587,4,48.67
2588,2,53.96
2589,9,17.54
2590,4,25.48
2591,3,40.27
2592,4,134.42
2593,6,91.27
2594,9,77.2
2595,3,75.01
2596,8,60.16
2597,8,27.76
2598,3,69.27
2599,2,101.44
2600,3,217.23
2601,9,46.27
2602,6,74.1
2603,12,49.2
2604,6,15.53
2605,2,38.06
2606,4,41.58
2607,5,51.68
2608,3,133.39
2609,6,22.33
2610,6,27.79
2611,5,59.88
2612,8,50.59
2613,5,145.21
2614,2,107.91
2615,2,31.42
2616,8,142.88
2617,5,37.1
2618,7,48.38
2619,6,87.96
2620,2,59.59
2621,7,18.41
2622,2,60.57
2623,6,61.58
2624,2,55.46
2625,2,90.62
2626,5,57.06
2627,4,47.66
2628,4,40.41
2629,5,18.58
2630,3,82.54
2631,6,56.62
2632,4,43.63
2633,4,41.68
2634,6,60.88
2635,4,79.9
2636,3,47.03
2637,5,22.28
2638,8,58.51
2639,3,60.4
2640,5,75.34
2641,5,60.85
2642,7,14.09
2643,4,44.63
2644,8,20.75
2645,4,118.78
2646,7,75.86
2647,5,43.28
2648,3,42.68
2649,6,38.94
2650,5,20.62
2651,4,47.54
2652,8,102.01
2653,5,92.35
2654,3,86.75
2655,7,41.73
2656,4,42.94
2657,6,88.14
2658,5,37.29
2659,7,26.3
2660,7,105.24
2661,4,70.06
2662,2,45.49
2663,5,27.32
2664,5,37.46
2665,4,19.48
2666,10,53.08
2667,8,22.96
2668,6,24.39
2669,1,73.1
2670,2,52.44
2671,1,31.46
2672,7,56.18
2673,8,66.26
2674,3,20.71
2675,7,89.39
2676,4,96.36
2677,3,91.38
2678,6,94.56
2679,7,59.27
2680,9,61.58
2681,5,9.49
2682,3,56.75
2683,5,55.73
2684,4,83.73
2685,5,14.26
2686,2,9.16
2687,5,41.51
2688,4,17.78
2689,5,45.11
2690,7,34.46
2691,3,21.44
2692,2,24.29
2693,6,54.86
2694,9,20.64
2695,4,59.12
2696,9,57.82
2697,9,56.51
2698,4,83.12
2699,6,20.52
2700,3,696.49
2701,5,31.15
2702,2,103.75
2703,5,38.46
2704,6,187.11
2705,6,81.2
2706,5,72.2
2707,7,55.7
2708,7,33.91
2709,2,33.21
2710,7,72.88
2711,5,29.47
2712,5,47.5
2713,5,62.51
2714,5,57.07
2715,7,128.16
2716,3,108.11
2717,6,42.07
2718,5,54.28
2719,5,124.37
2720,7,34.44
2721,5,11.82
2722,2,75.44
2723,2,59.91
2724,5,18.77
2725,7,257.83
2726,6,52.14
2727,8,63.07
2728,5,54.85
2729,5,61.32
2730,5,42.54
2731,5,18.71
2732,4,83.01
2733,4,58.36
2734,6,35.67
2735,5,47.25
2736,8,181.0
2737,7,71.0
2738,6,47.1
2739,8,29.56
2740,3,16.64
2741,1,92.48
2742,7,89.04
2743,4,32.66
2744,3,37.57
2745,8,47.71
2746,3,59.48
2747,5,13.1
2748,6,33.7
2749,6,93.63
2750,4,12.94
2751,7,86.81
2752,2,75.32
2753,6,3.94
2754,8,19.49
2755,5,60.66
2756,9,42.05
2757,4,40.18
2758,8,88.15
2759,4,21.89
2760,5,46.54
2761,4,24.27
2762,6,21.33
2763,5,44.01
2764,4,46.54
2765,4,77.17
2766,2,32.17
2767,5,67.73
2768,6,118.28
2769,8,17.41
2770,6,136.59
2771,6,18.44
2772,8,57.52
2773,5,24.68
2774,8,26.81
2775,5,112.08
2776,6,26.84
2777,3,38.24
2778,3,88.45
2779,5,98.52
2780,4,128.66
2781,4,165.08
2782,7,30.95
2783,6,42.83
2784,3,25.93
2785,7,80.8
2786,4,27.59
2787,6,44.66
2788,6,6.67
2789,2,93.48
2790,9,39.47
2791,2,62.26
2792,5,53.95
2793,9,16.68
2794,6,58.45
2795,5,55.58
2796,2,98.56
2797,5,33.73
2798,3,87.51
2799,7,102.42
2800,6,223.1
2801,4,43.32
2802,6,57.02
2803,4,79.77
2804,7,92.85
2805,7,36.98
2806,3,99.02
2807,3,59.77
2808,4,94.66
2809,8,66.7
2810,2,37.76
2811,4,129.47
2812,6,10.83
2813,6,78.31
2814,4,40.73
2815,8,34.27
2816,9,128.59
2817,7,47.77
2818,6,83.82
2819,3,24.78
2820,2,78.24
2821,9,25.81
2822,3,42.93
2823,4,37.57
2824,4,21.7
2825,6,69.45
2826,5,58.45
2827,3,33.92
2828,4,38.22
2829,3,71.76
2830,8,26.06
2831,4,53.12
2832,5,81.14
2833,2,81.04
2834,3,108.07
2835,5,35.78
2836,5,52.55
2837,2,115.0
2838,5,60.17
2839,2,76.09
2840,7,57.83
2841,7,52.36
2842,2,99.97
2843,10,61.88
2844,6,45.08
2845,8,87.31
2846,4,70.16
2847,3,69.32
2848,2,41.13
2849,6,51.99
2850,4,24.14
2851,7,122.78
2852,4,15.52
2853,2,37.51
2854,6,6.54
2855,11,85.37
2856,8,47.35
2857,3,106.98
2858,5,41.33
2859,8,68.15
2860,2,10.56
2861,8,32.84
2862,5,6.9
2863,5,126.51
2864,5,47.16
2865,3,32.72
2866,4,9.7
2867,5,72.74
2868,9,108.09
2869,7,27.79
2870,4,42.54
2871,4,77.7
2872,7,16.18
2873,3,42.08
2874,7,79.23
2875,4,109.92
2876,5,157.47
2877,3,58.26
2878,6,53.61
2879,3,125.06
2880,6,80.09
2881,4,36.57
2882,7,178.24
2883,6,50.79
2884,4,102.15
2885,2,137.43
2886,3,98.44
2887,7,71.24
2888,10,50.8
2889,7,55.98
2890,5,27.06
2891,5,29.45
2892,5,23.41
2893,6,48.56
2894,4,23.01
2895,2,128.76
2896,5,60.4
2897,7,138.08
2898,2,30.92
2899,5,35.79
2900,7,89.99
2901,8,60.14
2902,6,90.83
2903,2,16.74
2904,2,81.68
2905,7,50.14
2906,4,97.2
2907,1,164.45
2908,3,42.63
2909,4,86.85
2910,3,55.78
2911,6,115.43
2912,7,55.61
2913,6,142.15
2914,9,111.7
2915,4,35.83
2916,5,67.74
2917,3,56.17
2918,4,47.39
2919,4,67.24
2920,5,47.65
2921,4,94.92
2922,3,62.6
2923,2,123.59
2924,8,14.08
2925,6,63.78
2926,5,31.33
2927,1,30.43
2928,2,16.14
2929,5,69.45
2930,3,37.96
2931,5,76.27
2932,4,47.58
2933,6,54.82
2934,3,40.29
2935,7,24.94
2936,5,22.54
2937,7,60.62
2938,6,108.13
2939,3,64.47
2940,8,50.22
2941,4,54.94
2942,9,34.39
2943,5,35.95
2944,5,120.46
2945,6,56.87
2946,5,31.31
2947,4,17.78
2948,5,56.91
2949,1,70.24
2950,4,81.12
2951,9,115.72
2952,5,60.58
2953,7,64.69
2954,4,14.87
2955,5,43.68
2956,5,90.61
2957,8,112.13
2958,2,31.18
2959,6,41.79
2960,6,14.75
2961,8,44.6
2962,2,75.96
2963,6,42.02
2964,4,66.55
2965,4,59.64
2966,5,28.12
2967,3,57.75
2968,6,97.55
2969,9,14.66
2970,5,39.49
2971,2,115.79
2972,4,123.27
2973,4,137.92
2974,5,14.18
2975,6,95.66
2976,10,157.54
2977,7,65.14
2978,2,68.13
2979,3,61.41
2980,9,100.47
2981,2,18.98
2982,4,72.52
2983,5,44.89
2984,1,59.12
2985,4,25.47
2986,7,77.85
2987,5,23.12
2988,6,33.43
2989,6,105.5
2990,8,35.47
2991,4,204.31
2992,5,106.54
2993,5,54.92
2994,4,70.52
2995,6,28.39
2996,4,48.95
2997,1,69.6
2998,6,73.44
2999,8,53.76
3000,3,219.57
3001,11,81.01
3002,2,38.33
3003,7,30.29
3004,1,40.1
3005,2,105.73
3006,4,146.93
3007,3,62.34
3008,4,10.99
3009,8,49.0
3010,5,107.07
3011,2,17.16
3012,5,87.8
3013,7,20.54
3014,4,49.38
3015,8,46.99
3016,5,24.33
3017,5,18.4
3018,5,61.69
3019,5,37.38
3020,6,135.74
3021,3,52.07
3022,3,89.72
3023,4,77.58
3024,5,69.93
3025,9,62.15
3026,4,74.76
3027,11,47.7
3028,4,61.24
3029,7,24.53
3030,6,121.53
3031,2,116.05
3032,9,49.72
3033,7,114.17
3034,6,51.22
3035,7,124.48
3036,5,75.61
3037,4,86.14
3038,5,51.26
3039,5,69.91
3040,4,66.62
3041,6,62.12
3042,6,86.52
3043,7,119.17
3044,3,82.31
3045,3,158.44
3046,12,64.15
3047,4,53.36
3048,4,73.8
3049,3,78.1
3050,5,60.93
3051,7,72.86
3052,4,127.68
3053,4,57.51
3054,3,22.91
3055,3,48.17
3056,6,59.46
3057,5,29.74
3058,4,32.18
3059,2,69.99
3060,5,92.56
3061,5,87.78
3062,3,90.19
3063,6,13.21
3064,7,25.11
3065,5,105.0
3066,3,64.48
3067,3,38.0
3068,5,107.7
3069,5,55.71
3070,9,79.47
3071,8,53.12
3072,3,104.45
3073,6,17.2
3074,4,23.06
3075,4,38.81
3076,5,129.4
3077,4,43.47
3078,8,22.71
3079,3,47.49
3080,7,24.62
3081,6,83.13
3082,5,100.1
3083,5,72.28
3084,5,42.65
3085,4,53.4
3086,5,46.62
3087,3,16.82
3088,4,61.02
3089,6,76.29
3090,4,202.45
3091,6,79.78
3092,5,42.2
3093,8,16.52
3094,8,76.52
3095,9,41.95
3096,5,18.21
3097,10,79.89
3098,4,67.66
3099,7,31.35
3100,7,218.7
3101,5,37.51
3102,7,71.65
3103,9,61.71
3104,7,27.41
3105,7,149.03
3106,3,54.29
3107,5,65.02
3108,5,22.62
3109,6,102.63
3110,5,88.87
3111,9,33.07
3112,5,72.38
3113,2,47.94
3114,4,63.2
3115,5,64.56
3116,4,78.37
3117,3,24.11
3118,3,33.29
3119,9,42.72
3120,7,90.35
3121,5,23.17
3122,3,48.17
3123,6,92.61
3124,5,88.62
3125,5,48.99
3126,4,46.3
3127,5,32.44
3128,3,40.75
3129,2,66.81
3130,6,84.95
3131,10,110.84
3132,5,82.15
3133,6,52.42
3134,3,41.31
3135,11,33.14
3136,3,55.99
3137,6,113.45
3138,2,6.55
3139,5,12.19
3140,7,85.67
3141,4,80.23
3142,3,99.95
3143,4,69.49
3144,3,16.11
3145,4,104.26
3146,3,57.2
3147,5,27.6
3148,6,58.61
3149,7,147.33
3150,6,64.55
3151,7,31.67
3152,8,83.51
3153,3,72.82
3154,6,88.76
3155,4,63.02
3156,6,89.78
3157,5,40.27
3158,2,25.4
3159,4,23.45
3160,6,123.12
3161,8,79.71
3162,3,103.43
3163,2,42.04
3164,5,58.25
3165,4,16.03
3166,8,83.92
3167,4,33.69
3168,6,41.66
3169,3,38.6
3170,6,84.74
3171,7,70.96
3172,5,41.66
3173,4,44.4
3174,4,26.86
3175,10,124.54
3176,3,101.45
3177,2,43.91
3178,3,133.15
3179,5,36.82
3180,6,69.24
3181,5,42.82
3182,4,44.93
3183,5,35.49
3184,6,57.18
3185,8,6.41
3186,7,47.95
3187,9,67.78
3188,7,17.48
3189,2,134.14
3190,2,51.01
3191,3,32.69
3192,5,42.12
3193,6,164.22
3194,4,7.53
3195,2,53.15
3196,3,33.84
3197,2,33.63
3198,3,7.77
3199,7,52.5
3200,7,247.12
3201,3,88.56
3202,5,37.98
3203,5,65.09
3204,3,75.14
3205,5,32.34
3206,5,41.11
3207,5,75.73
3208,3,31.16
3209,4,138.24
3210,2,98.3
3211,4,108.35
3212,4,23.94
3213,10,138.75
3214,6,82.13
3215,4,14.1
