antiguedad,gasto,soporte,satisfaccion,churn_real
1,321.02217435042684,0,4,0
67,374.7866440006855,4,5,1
1,351.5027177112747,1,4,0
16,297.92176716171093,2,4,0
49,350.3248915288381,1,2,1
8,159.06766120964605,1,4,0
71,388.3566038899537,0,4,0
38,382.3678120969463,0,1,0
53,245.5888542971501,0,4,0
52,447.456961222302,1,5,0
29,313.81625911873044,0,5,0
33,398.22686566992456,1,3,0
11,120.64248967483051,2,4,0
54,131.5571406864198,1,4,0
67,402.3747888988121,0,4,0
29,484.1762206995988,1,3,0
50,462.2460589548638,1,3,0
12,112.66436479777607,1,5,0
23,446.4067762271566,1,4,0
3,89.51451509047489,3,4,1
46,178.95547789632909,1,3,0
9,197.35613824581756,0,2,1
18,62.311107339791235,1,5,0
47,102.24495448250383,3,2,1
10,374.6361066545232,1,4,0
6,275.53962365989435,0,4,0
34,408.876768307726,0,4,0
62,126.496222843682,1,3,0
3,330.05786943147893,0,4,0
4,353.8311148025299,1,4,0
47,400.3731110962334,0,5,0
33,354.5802746380446,2,4,0
52,272.46392622259805,2,5,0
55,206.38577516012506,3,1,1
34,232.32344410958666,0,5,0
39,434.6477963535438,1,5,1
19,63.782850600459575,3,4,0
1,265.9834122099491,1,4,0
16,412.654368403047,0,1,0
20,343.58777323393764,0,3,0
24,338.43098605214306,2,4,0
57,328.09529055587893,1,4,0
49,199.4512016979243,2,3,0
44,476.3342826566726,2,2,1
65,150.12811390652294,0,5,0
44,398.6168210318784,1,5,0
48,245.5933317488612,1,5,0
39,256.6237196543291,0,4,0
1,450.68678468835884,2,4,0
68,378.25148764924535,0,5,0
10,384.418437518194,0,3,0
32,161.79074579935042,0,3,0
66,356.16818467871707,1,2,0
50,499.9534691074839,2,4,0
30,442.63998768607246,0,4,0
22,324.9983077191845,1,5,0
50,134.1743963331309,1,2,0
50,83.32537571283525,0,5,0
70,160.5622931336308,2,4,0
8,226.91228951563602,1,4,0
63,63.370472197759966,1,3,0
39,302.67711989526236,1,4,0
13,471.1966587145857,1,3,0
55,334.62243468608887,2,3,0
6,381.7298153433722,0,4,0
29,98.31957665707625,2,4,0
31,84.58126768850867,0,4,0
50,90.52141060614812,2,3,0
35,443.8016687575812,1,5,0
15,470.6981095148783,0,5,0
57,229.139635354525,0,4,0
19,70.72101794542019,0,2,0
1,21.166262263090783,1,2,1
27,315.1689283932925,3,5,0
39,322.544211511688,0,4,0
12,424.8875329391698,2,4,0
40,273.936702814325,1,2,1
8,431.13712152811974,2,4,1
58,52.423210892311154,0,4,0
70,265.93501519210645,2,4,0
66,283.40577725879524,1,3,0
5,153.20426715099296,1,4,0
32,88.59430275065608,1,2,1
56,328.902168517475,0,3,0
13,355.9669141657223,2,5,0
65,336.44188384284104,0,1,1
58,412.50989803638936,0,4,0
6,286.2076514309581,3,3,1
18,32.69979706731911,0,5,0
53,444.882207177852,3,3,1
35,60.146534599140544,1,4,0
25,318.04667408245547,0,1,0
32,292.9522994019368,3,1,1
47,370.6342897040179,1,5,0
60,362.24691435840566,0,3,0
39,245.05978218453077,2,3,0
57,445.71823363113657,3,4,1
7,463.13288928213467,2,4,0
36,153.8443685576941,1,5,0
63,34.37939739616398,0,3,0
11,202.39924100441362,0,5,0
50,469.5340901842819,1,3,0
26,340.6444647201566,2,5,0
33,101.52592718515231,0,4,0
9,299.54344394251564,1,4,0
43,328.620045064805,2,4,0
35,471.6824003880119,0,3,0
61,270.39960885435113,0,1,1
28,312.79305546840754,0,1,0
63,148.20080389411453,1,4,0
42,190.58726262798044,3,5,1
56,283.07925755436366,5,4,0
10,449.57117796108895,2,5,0
26,449.70614650406924,1,1,0
32,423.6958768180136,3,2,1
69,121.38260862667707,0,5,0
36,256.85765523759164,1,4,0
27,283.82193160104356,0,1,1
56,494.80686751441675,0,4,0
34,363.54876266846355,2,1,1
53,436.17922778152604,0,5,0
45,415.357776181273,1,5,0
40,20.285474109555217,1,4,0
70,340.87558778116386,1,2,1
54,138.03661456768162,0,4,0
2,47.99166213212361,0,4,0
43,121.93985751699731,1,4,0
28,450.0627031446634,1,1,0
27,384.66618312384185,0,3,0
53,304.1307847213548,0,3,0
50,53.77762774560195,0,4,0
6,486.16096615848005,1,3,0
68,457.32328764431514,1,4,0
47,93.17271611842878,1,4,0
3,168.40044459935254,1,4,0
67,110.43712884740327,0,4,0
37,394.4523226589848,0,2,0
14,213.49252253658858,1,4,0
19,26.412211959730367,2,2,1
35,359.1086410343325,2,1,1
62,278.0849213778817,0,5,0
12,404.2067721844678,3,4,0
22,27.41707425366206,0,3,0
22,453.4621500856205,0,4,0
66,180.12989239139867,1,4,0
48,45.22918602526586,1,4,0
22,164.339452723947,2,5,0
18,44.63167122756001,0,1,1
69,256.0674862450375,0,4,0
13,474.2097031939344,0,2,0
33,367.7678713520113,4,2,1
55,351.7462572227282,2,4,0
15,330.8045000456416,2,5,0
23,139.24979582595614,1,4,0
68,272.5157140794191,0,4,0
23,77.29927019498129,0,5,0
66,192.56445322175873,0,3,0
22,319.68259104779617,1,3,0
20,216.8994014124611,1,4,0
5,100.12901362288581,3,4,0
41,33.248569686379916,0,4,0
57,285.3311231681767,1,3,0
56,180.85202617280527,2,3,0
66,348.51133280651817,1,5,0
12,126.08623889453992,1,5,0
57,61.731088617621964,2,4,0
65,143.6306607172057,1,4,0
8,481.2634135020307,0,4,0
46,112.56450267475105,1,4,0
44,51.280872168815904,0,4,0
50,171.2332696532359,1,5,0
43,314.73115703636057,0,4,0
66,486.41637671274106,1,4,0
61,422.6904481541399,0,5,0
2,122.87735982511406,2,4,0
25,489.38476965072124,2,4,0
60,287.84952387033223,0,4,0
57,485.3964690669919,2,5,0
43,428.12268245830455,1,2,1
33,486.33630630724804,1,4,0
29,133.65367131591444,0,4,0
8,376.9890321270243,2,5,0
24,161.11519970391257,1,4,0
33,320.78340645543443,1,3,0
11,79.02796597033635,3,4,1
41,372.1425639269044,0,4,0
29,362.9630005558879,0,5,0
43,78.77752511254482,0,1,0
47,105.91683923751889,2,5,0
58,388.94061101361604,0,2,0
24,338.4191344122745,0,5,0
59,492.3155014473984,0,3,0
15,354.3014251266565,0,4,0
30,393.45803479905186,2,2,0
44,357.8741969909787,0,4,0
37,389.1851593627369,0,3,0
69,253.22467083007598,2,4,0
6,338.8961380221734,2,5,1
41,165.82544173384002,1,4,0
12,295.1823593567012,0,5,0
37,163.64603211324177,0,4,0
62,328.9151198505159,2,3,0
3,188.73735230190317,0,3,0
50,259.2359242881223,2,3,0
52,311.96983375877215,0,5,0
44,89.09085968499585,1,5,0
26,261.3998790756212,1,4,0
26,350.4071734391083,0,4,0
63,275.200625980683,0,4,0
51,487.9882247413507,2,3,0
33,290.5313968252023,0,4,0
34,63.70735669494891,1,4,0
68,58.658870602797876,1,5,0
55,87.17730402262845,2,4,0
28,431.87310879193103,0,3,0
51,56.99749949777001,2,4,0
67,295.80337530519057,1,4,0
7,123.90962241455463,2,2,1
14,392.5500940345379,1,3,0
54,140.03589964637072,1,1,1
18,356.7164235300948,1,4,0
61,494.5651891192871,0,2,0
46,212.6100622124609,1,5,0
17,275.31177624155964,2,3,0
69,362.59969113373484,2,5,0
30,195.04964118425076,0,3,0
58,70.12953259402424,0,5,0
65,70.7997109230557,0,1,1
13,438.35610422687,1,2,1
31,145.51218299162892,1,3,0
56,400.52006230902487,0,4,0
23,97.50459701132132,0,4,0
3,296.8870336283327,0,5,1
28,97.48135547466376,2,4,0
3,238.8472416269309,2,4,0
57,258.0803648687878,0,5,0
57,154.9374511389942,1,5,0
67,380.2888476168073,1,4,0
21,383.56896881324286,2,4,0
38,221.86812068420244,0,4,0
41,366.97935738280376,2,4,0
4,122.04326202040755,2,4,0
54,350.7533319173651,1,5,0
14,118.82474239073964,1,4,0
22,326.22218633489496,2,5,0
65,193.35045528808533,1,4,0
9,472.03308959661786,1,2,1
41,462.1059402018836,1,5,0
67,68.59149212985984,0,5,0
19,94.2585202131769,0,4,0
63,436.3767789235938,1,3,0
41,404.61366781225234,3,4,0
19,168.53486418360438,0,3,0
11,318.1836156662182,1,3,0
46,92.63517882912558,0,3,0
68,118.16852094289959,1,5,0
69,413.91767801088025,2,4,0
51,173.2247253909011,1,3,0
34,172.88850559965334,0,4,0
23,476.5329816427738,0,1,0
45,177.04270327643604,1,4,0
17,109.74249316851628,1,4,0
69,424.8152701504176,0,4,0
10,181.66720596537124,1,4,0
48,309.54277958514825,1,2,1
37,229.5971197492511,1,5,0
11,77.17683958267361,1,5,0
16,48.78983131207825,3,4,0
48,487.4905224629125,3,4,0
67,440.01420763853014,0,4,0
4,292.3715016445739,1,5,0
64,312.8224656361144,3,5,0
70,137.8560480614783,0,4,0
29,317.9691330321421,3,4,0
48,324.85436567948034,2,3,0
29,236.74508099469887,0,4,0
4,439.3118285191014,1,4,1
65,385.81782621426356,0,4,0
60,376.1773655069833,0,4,0
16,120.6352402463612,3,4,0
7,236.81832721045112,1,3,1
53,65.04916131504599,3,4,0
57,215.79072140200412,1,4,0
22,398.58347881654606,0,3,0
63,445.70600812739576,1,5,0
43,63.37676361697079,0,4,0
60,67.20047674948856,3,5,0
45,206.89987355893328,2,5,0
14,323.64948628717696,3,5,0
7,81.48645581557685,1,4,0
13,408.1798532960267,1,4,0
29,63.06116169890249,1,5,0
59,438.4163232411407,2,4,0
13,352.0204865119474,0,4,0
65,344.920855409882,1,4,0
45,122.62476267975919,1,4,0
62,298.2206323036727,1,5,0
53,499.4737418993594,1,3,0
12,125.03484450466631,0,4,0
70,256.44638941119524,0,5,0
61,46.550531285096866,1,4,0
69,189.75232820980926,2,3,0
4,181.89666413218916,1,4,0
49,215.29645772285414,0,5,0
25,34.162515298674606,2,3,0
24,213.26547951408526,2,4,0
13,409.7579684775541,0,4,0
58,61.67489254507865,3,5,0
48,409.4679823351306,1,5,0
43,275.269907658085,2,4,0
11,376.1975034817041,0,4,0
50,209.46074585595716,2,4,0
21,222.66512211957317,0,5,0
17,246.32887541639934,1,4,0
42,399.3899024099961,0,4,0
61,30.88111434417291,2,5,0
35,465.3995059731374,0,2,0
42,29.40563228486706,3,4,0
29,226.7230514875764,1,2,0
20,119.45292418706447,1,3,1
35,365.09281509118773,0,2,1
63,209.19092620580474,0,4,0
56,198.98380803645122,0,3,0
13,118.31799643396936,1,3,0
16,176.4979582889659,0,3,0
60,374.41740379408225,1,4,1
55,370.8683707309702,1,2,1
1,151.21084106334533,1,4,0
27,153.35987686813468,2,4,0
26,171.7436096649023,1,4,0
49,242.36180241594414,0,4,0
68,105.38606336304579,0,5,0
28,439.94688839780423,0,4,0
10,72.47786109644639,0,3,0
42,99.89504861657014,2,4,0
68,436.4660628900295,3,4,0
46,147.60909796872528,0,5,0
42,316.16326026074444,1,4,0
18,392.18882043290444,0,3,0
13,361.75711411785363,0,5,0
13,415.474928261959,0,4,0
46,338.7510308143107,4,3,0
42,405.8855350180279,2,3,0
23,244.64939245940377,3,4,0
54,45.586876937098054,0,5,0
69,446.6781946528588,1,5,0
25,245.796445314003,0,4,0
45,380.2564775830473,0,3,0
65,108.3539133240169,1,4,0
14,333.6482092132872,1,3,0
14,491.1363384424746,1,4,0
57,295.4073880615981,1,4,0
5,219.05756900913204,2,4,0
48,382.25264252588784,0,5,0
54,50.37953216065907,1,4,0
54,334.2049533610348,1,5,0
52,408.87449241434365,1,3,0
23,95.31662270691483,2,1,0
38,480.4688937875008,0,4,0
12,326.3069783361638,1,4,0
41,178.1868956590727,1,4,0
57,416.77937632836796,1,4,0
11,316.9165518648544,1,3,0
3,108.3404460095793,1,3,0
23,348.67689978586924,0,3,0
36,127.09508717968076,1,2,1
13,462.7559396035566,4,5,0
26,442.84527934718324,1,4,0
32,331.1039567988932,1,5,0
23,87.7734805903934,1,5,0
52,435.77645154594353,2,5,0
19,235.856838695421,0,5,1
14,169.9359526421915,1,3,1
59,78.12052464453501,3,4,1
15,165.5189187177135,2,1,1
4,192.94391806124173,2,4,0
15,68.78096519166844,0,4,0
17,195.275709838771,3,4,1
30,346.958405067646,0,3,0
23,238.04641288911535,2,2,0
16,405.73157221999514,0,4,0
29,63.67852404001045,0,4,0
25,52.03076580712724,0,5,0
25,172.37221448831482,0,4,0
62,298.76971859253985,1,4,0
66,321.38562096059064,0,4,0
36,317.55585810453283,2,1,1
7,296.41066517726557,1,4,0
31,231.9091413132075,0,3,1
7,397.3459770394134,0,3,0
20,49.32310018409826,2,2,1
23,99.69169500006743,1,5,0
21,101.04561156638556,5,4,0
49,94.29170298141022,2,5,1
23,281.0111520024021,2,4,0
8,390.5500221138029,0,3,0
34,117.90435237098885,1,4,0
47,252.79941708726463,2,5,0
43,278.6342145869098,1,5,0
7,473.80993027095724,3,4,1
30,473.6293678055897,1,3,0
45,299.2529435152828,4,3,0
3,231.09934921112938,1,4,0
54,110.9101214066102,2,1,1
43,422.7931910443341,1,4,0
21,35.0768388745727,1,4,0
30,385.37874742873964,2,3,0
60,311.7348829908838,2,3,0
64,230.07528989281087,1,3,0
44,267.51545243265883,2,4,0
34,240.2906081208689,0,4,0
11,52.56566926199285,1,3,0
4,294.2472504987121,1,2,0
23,193.17851175637037,0,5,0
48,23.549846037611584,0,4,0
4,83.32090705633101,1,4,0
65,261.0826925527571,4,3,0
50,413.4716847698416,1,3,0
10,100.52578775282998,1,5,0
12,287.74979534726043,2,1,1
13,94.01095210988817,2,5,0
8,410.5297266922076,1,3,0
61,171.4145675710548,0,5,0
38,204.8355002078062,0,4,0
21,432.16486327637097,1,4,0
56,239.02677976710686,1,4,0
48,71.16195255535986,2,2,0
68,343.1951311946214,1,5,0
61,183.16937078095205,2,4,0
9,81.42408799172202,1,4,0
59,450.704609286152,1,5,0
14,370.57162481011176,0,3,0
63,411.420264372545,3,4,0
65,271.44431404361217,1,5,0
35,442.4705320131003,1,4,0
55,316.46556036370964,1,2,1
31,101.67046198283417,0,4,0
37,270.84239487180275,2,4,0
45,419.3648168899408,0,3,0
37,42.718674110323235,0,4,0
2,127.14165006474315,1,5,0
5,176.67390159946083,2,3,1
27,68.55691439771152,0,4,0
34,98.5387286183853,1,4,0
49,76.88027680845272,2,5,0
29,363.49247056685255,1,4,0
3,306.6810942068355,0,5,0
2,482.34509541650584,0,5,0
49,212.4351730277147,0,1,1
10,356.88148624051,0,5,0
52,20.234780406362614,0,3,0
25,154.94959608395678,2,4,0
37,161.81173145787645,1,2,1
7,310.12172773549435,1,4,0
33,200.08636475351446,1,2,0
52,58.83791043695611,0,4,0
35,486.88078181404074,2,5,0
36,349.83637803097355,1,5,0
17,428.58209601510697,1,2,0
62,300.4512650778681,0,3,0
43,98.94531775712937,0,4,0
42,29.116052903415444,2,2,1
42,375.5734418821195,4,4,0
14,490.66407439734013,0,4,0
44,268.09297257813,0,4,0
24,127.8805629535965,4,3,0
52,318.8478439268447,2,4,0
22,234.19398103298792,1,5,0
33,139.68526124672883,1,5,0
42,445.76791462876616,2,4,0
36,285.23016618874965,2,4,0
2,453.83036482995067,2,5,1
66,376.53123400109786,1,5,0
6,194.61757364983814,1,1,1
3,335.2686082011444,1,5,0
58,268.4109768647958,1,3,0
17,155.28784593593312,2,4,0
64,227.6778432939787,0,4,0
1,282.7050286303951,0,3,0
40,172.91262231490447,1,4,0
42,26.79665348233744,3,5,1
51,54.192377815411504,0,3,0
20,52.123399629485746,0,4,0
19,224.68223785275117,1,3,0
39,207.77086344016615,0,2,0
53,390.9401816771491,0,4,0
9,43.8383145268601,0,2,1
24,148.80237253646925,3,2,1
44,410.4295480166953,1,3,0
27,308.9818743752334,2,3,0
62,413.5831218221455,0,5,0
17,36.46858432372117,1,2,1
1,264.88092846605286,2,4,0
51,474.5874205958928,2,4,0
39,280.7424763294159,0,3,0
14,403.6137275548897,1,5,0
51,65.7194328794057,2,4,0
12,461.85901193294296,1,4,0
40,291.72346907764626,1,5,0
27,114.87958744461771,2,5,0
62,104.75873569320794,2,3,0
39,124.44788138263326,2,1,1
16,235.9730086292593,0,4,0
43,391.84093972366963,0,4,0
1,269.5803020305897,0,4,0
35,233.44943496274036,0,4,0
60,347.9709162121802,0,3,0
19,86.57675041583643,2,4,0
69,255.66119130489582,1,5,0
33,488.9982562823351,1,4,0
35,180.59382025363828,0,5,0
43,418.115316549773,0,3,0
60,47.90531848586659,0,4,0
36,363.7357937849225,2,4,0
50,421.4756711478017,0,5,0
1,391.12689536055393,2,5,0
15,438.52550657758104,0,4,0
7,41.28096386090682,1,2,1
45,134.5676440716024,1,5,0
56,472.2414920462352,2,4,0
49,68.3216175330318,0,5,1
3,196.0256061439933,1,4,0
65,66.1477769190325,1,4,0
30,411.31666094761084,1,5,0
64,407.32954209195236,1,2,1
22,447.80553177395586,2,4,0
36,308.7592961085031,4,5,0
60,401.4028725671652,2,5,0
25,479.7687806529767,1,4,0
36,255.76660530532132,0,5,0
43,131.97684119345178,0,5,0
28,193.62070220207673,1,4,0
29,234.66233451360455,1,3,0
62,498.2001563118535,1,3,0
13,137.06901435823255,1,4,0
29,285.78148892934416,2,3,0
30,88.50517266162575,0,3,0
48,433.35222191434997,1,5,0
48,100.96559103851135,3,2,1
36,418.1380572436991,0,1,1
6,473.40314358508994,0,4,0
67,195.20177460003464,1,4,0
56,498.0548104672425,1,4,0
20,174.60608851094153,0,5,0
41,492.66176255180955,1,5,0
9,410.85619702680174,0,3,0
20,125.24184043522126,1,5,0
71,375.04069621806195,1,5,0
47,88.55003862931697,1,5,0
65,464.62195846262466,2,5,0
68,362.0817029611329,1,4,0
21,257.60270977108564,3,4,0
33,121.759089943839,3,4,0
39,250.2820189221097,0,4,1
11,242.92206271438954,0,4,0
37,489.10171680395484,2,5,0
33,197.9188028153632,1,4,0
59,277.6449886156621,0,4,0
36,413.2731564154158,5,5,1
62,441.93271135689963,1,4,0
71,486.36798080611084,1,5,0
55,430.30118961897824,0,2,0
69,461.64020918241306,3,5,0
11,106.71350130322749,1,3,0
9,92.95541106877705,0,4,0
40,396.1083152999358,0,4,0
3,68.19215434100443,0,5,0
52,139.70739079004994,0,2,0
9,460.00408256627406,1,5,0
67,416.3019226692003,1,4,0
9,113.60751783339285,1,3,0
54,440.48810365774796,2,5,0
70,318.71976152408433,1,5,0
65,492.10172459728227,1,1,1
41,377.7394819216348,1,4,0
38,462.62861415916115,2,4,0
44,213.3736168566362,1,5,0
31,337.0884067919075,0,2,1
15,166.16244698651337,1,4,0
23,211.86117918494605,3,5,0
41,93.99319025415977,0,4,0
62,275.8736977563549,0,5,0
71,384.12674855868585,1,3,0
5,99.27037340056944,0,4,0
16,76.94481275040533,1,4,0
27,122.39834958393834,0,3,0
16,470.0459912561072,0,5,0
55,160.64138390737145,0,4,0
60,287.6033306745943,3,3,1
53,98.76030233406217,2,3,0
3,162.08049003936586,1,3,0
68,400.84557810102825,4,4,0
18,65.50491131819264,2,3,0
13,431.5939193798471,1,4,0
68,214.34983847891263,1,5,0
34,40.75440772610938,2,5,0
29,427.2994857372992,0,5,0
52,246.18564125674249,0,4,0
25,437.99033308259624,3,5,1
35,229.89925944743868,0,3,0
17,440.7172661206148,2,4,0
58,128.5660442462735,3,4,0
71,460.4231131601425,1,5,0
57,270.51521290223513,0,4,0
27,385.9484148128381,2,4,0
11,246.09541072376285,1,5,0
70,440.24168812721615,0,5,0
50,37.29527765183201,3,3,1
56,411.25629342872594,3,4,1
7,68.74241194438879,1,5,0
8,294.01277006141333,2,3,0
1,57.64343658904146,1,4,0
35,434.51403657379313,0,4,0
8,397.2113677311429,0,2,1
18,108.92320498118211,2,2,1
15,467.2866131603858,2,1,1
19,179.41449310575805,1,4,0
24,72.75365658579163,0,4,0
52,426.4946882024772,1,5,0
42,361.79910681643423,0,5,0
1,493.3872159068351,0,4,0
28,252.11107855749898,0,3,0
47,67.50065202318831,0,4,0
42,310.20626896549504,2,5,0
33,487.91200098443767,1,3,0
5,259.1004194682243,1,4,0
15,276.8170677872826,0,4,0
10,448.2850663389545,1,4,0
35,392.61973794784,1,5,0
64,129.521325880417,1,4,0
26,407.6941255715674,1,4,0
38,492.3734269927018,2,4,0
44,342.65592741225424,0,4,0
28,384.3056583456617,0,2,0
23,181.06699315247292,1,5,0
37,59.28190213149635,1,4,0
36,147.2094106027797,0,3,0
17,96.62777235516157,2,4,0
18,66.84129333916756,1,5,0
7,178.66066837016905,1,2,1
60,498.29257419006984,1,2,1
8,294.8133600809904,3,4,1
17,405.30538566314215,0,5,0
68,351.6893526878605,0,4,0
44,334.9730370058206,0,4,0
48,201.00092517562308,2,4,0
33,230.08339635285805,1,4,0
43,370.93213061410694,1,4,0
51,58.42624288881236,0,4,0
44,428.57274271801646,2,4,0
67,97.07381346236964,1,4,0
20,192.9747871551574,0,3,1
53,195.74335629642442,1,5,1
66,151.3301011765231,2,4,0
36,426.32521013840017,4,2,1
53,79.92412390589155,2,3,0
21,156.8946674672106,2,3,0
68,270.662069042326,0,2,0
57,457.5043759874784,1,3,0
40,382.7217381937505,1,2,1
6,355.79064180149044,0,5,0
37,453.4859416996478,0,4,0
62,366.7153530123071,0,5,0
16,200.5067523722351,2,2,1
31,207.08481990203245,2,4,0
10,472.78814996216965,3,3,0
13,261.33605189808657,1,5,0
21,337.167726181046,1,4,0
48,440.0792636631003,1,1,0
14,471.3199337804098,1,5,0
22,80.45595856940729,1,3,0
19,276.9674616319349,1,5,0
51,381.70890574489056,3,5,0
15,399.0933889519831,0,4,0
42,180.50515385759812,0,4,0
5,393.7248058780074,0,1,1
42,391.7622879994372,1,4,0
2,347.8885656480081,1,5,0
60,164.0768852521552,0,5,0
17,312.12338010520233,1,5,1
55,209.85401235126713,3,4,0
56,74.87982306344891,1,4,0
14,368.28186273510585,2,5,0
49,258.9521385068709,1,5,0
18,388.9524465735306,1,5,0
70,170.20516582260197,3,3,0
27,470.8120630034802,2,5,0
49,276.95855935265354,0,5,0
33,164.32255270660875,1,1,1
22,232.32228022996165,0,5,0
6,402.8662272995366,1,3,0
19,178.4074644702411,0,3,0
30,487.01040702832006,0,4,0
59,61.77844866661458,1,4,0
40,193.57690236553606,2,2,0
40,308.7609071536099,2,3,0
40,444.1359180651918,0,5,0
6,496.08582628967923,2,4,0
32,138.94569657597043,0,2,0
17,337.12341255841636,0,4,0
60,237.5551773815895,1,4,0
51,367.861526359413,1,5,0
21,242.1643027400038,0,5,0
30,101.23733338442493,2,5,0
36,270.13140983658724,1,3,0
1,487.27159019319384,1,5,0
27,482.26116374528357,1,5,0
17,380.6842832694744,0,5,0
15,169.14192716576576,1,1,1
48,129.9152720032721,0,5,0
71,257.1238115220938,0,3,0
51,157.78610649133455,0,4,0
51,182.10732742060426,0,5,0
42,413.16018130622405,2,1,1
41,310.6521769587735,0,4,0
70,463.70166111786034,0,5,0
