product_id,sku_name,categoria,costo_unitario,precio_lista
d4288d4e,PAP-PaleVioletRed-407,Papelería,31.62,60.14
cefcd795,DEP-Sienna-934,Deportes,40.01,52.28
8e507793,PEQ-DodgerBlue-543,Pequeños Electrodomésticos,28.07,41.27
270ea497,BEL-HoneyDew-853,Belleza,64.94,90.11
aaef1694,MUE-Coral-941,Muebles,13.02,23.74
f748129e,DES-MediumOrchid-475,Despensa,17.41,33.49
7c4dfd70,PAP-GreenYellow-809,Papelería,36.01,58.97
8029c871,MUE-NavajoWhite-908,Muebles,,28.14
27e6153f,DES-MediumBlue-825,Despensa,30.53,40.34
 ae60f065 ,JUG-SandyBrown-687,Juguetes,39.79,72.6
37ec4155,CAM-PowderBlue-279,Camping,17.43,31.39
d10ac98b,ROP-DarkSlateBlue-387,Ropa Mujer,32.38,44.12
b9613b0c,LIM-DarkGoldenRod-169,Limpieza,20.55,
d23f02a4,ROP-Gray-540,Ropa Niño,13.2,22.28
d01fdf1c,FER-LightYellow-271,Ferretería,19.62,32.16
c26b4fc3,PES-MediumBlue-555,Pescados,41.72,72.86
8d70f745,SAL-PaleVioletRed-867,Salud,25.09,41.26
aec41b26,REL-OldLace-594,Relojería,35.31,45.92
dffc7048,ROP-DarkViolet-340,Ropa Mujer,25.24,38.75
737dd8e2,DES-CornflowerBlue-915,Despensa,16.02,21.58
258b2873,DEP-AliceBlue-925,Deportes,30.25,51.49
ef658067,LÁC-DarkGreen-634,Lácteos,6.83,10.58
ee5b4245,ROP-DarkMagenta-354,Ropa Mujer,27.67,40.48
fbc65b7e,FAR-Aqua-946,Farmacia,24.73,48.86
c9b13551,LEN-DeepSkyBlue-384,Lencería,4.46,7.89
2ed0a717,DEP-AliceBlue-159,Deportes,41.13,77.9
568d3932,PEQ-MediumPurple-836,Pequeños Electrodomésticos,19.11,26.4
3e177f4c,CAR-Cyan-514, Carnes ,28.33,48.2
1e1230d6,ROP-SlateGray-987,Ropa Hombre,13.2,18.21
e34505cc,MOD-Thistle-898,Moda,8.46,15.08
deb24572,PAN-Brown-300,Panadería,28.45,46.58
ee7c333c,DES-SeaGreen-901,Despensa,7.03,9.52
8244f12e,AUT-Pink-171,,41.2,61.67
27cfd59b,CAM-DarkCyan-920,Camping,22.2,29.02
d193b4ee,BEB-GhostWhite-843,Bebidas,31.32,49.99
a9898a48,MUE-DarkKhaki-421,Muebles,27.31,47.56
3ed5a9a6,VIA-RoyalBlue-524,Viaje,44.35,68.19
d8cc01a4,REL-Moccasin-509,Relojería,5.28,9.31
1df17e61,BIS-MediumBlue-141,Bisutería,14.26,21.3
a0a1df49,PEQ-Orchid-144,Pequeños Electrodomésticos,27.25,46.67
8f5546a3,DEP-DarkMagenta-549,Deportes,13.86,24.84
b4b5fdaf,DEP-PeachPuff-898,Deportes,32.96,43.38
30f03c23,VIA-DarkSeaGreen-496,Viaje,40.57,67.78
8a456cb0,VIA-SlateBlue-881,Viaje,54.95,83.65
ced1159b,DES-Navy-336,Despensa,11.37,14.8
1dffc0c0,LIM-Khaki-961,Limpieza,16.89,23.52
e9f2f366,PAP-SeaShell-986,Papelería,65.01,109.15
182fa7eb,ALI-DarkSlateBlue-411,Alimentos,4.13,6.67
36e15e02,ROP-Sienna-662,Ropa Hombre,58.42,116.41
a0628942,CON-WhiteSmoke-195,Congelados,18.71,32.68
b63e4f32,LÁC-DarkTurquoise-677,Lácteos,11.3,16.46
0299ef58,AUT-DarkGray-252,Automotriz,23.38,42.08
ff2cb57c,FRU-MediumSpringGreen-277,Frutas y Verduras,17.29,29.62
a9f80284,MAS-YellowGreen-959,Mascotas,8.64,14.81
b7162ca1,JUG-Orange-518,Juguetes,39.82,54.39
e13e9d47,DES-LightSkyBlue-695,Despensa,23.72,43.63
514bee81,AUT-Sienna-360,Automotriz,19.55,35.69
0dc61feb,HOG-MediumSlateBlue-330,Hogar,,19.99
63f57935,BIS-AntiqueWhite-462,Bisutería,31.86,57.95
35e1f397,LEN-BlueViolet-873,Lencería,24.6,44.84
eaf60537,ELE-DarkTurquoise-971,Electrónica,,41.37
b563ce7c,INF-Yellow-828,Informática,7.64,12.44
f09d973d,PEQ-SkyBlue-592,Pequeños Electrodomésticos,15.9,23.04
329fb189,FAR-MediumPurple-464,Farmacia,36.72,62.63
21bc5b21,SAL-White-585,Salud,15.16,29.96
8b146118,ROP-Gainsboro-289,Ropa Hombre,40.62,60.39
d3ea8916,CAR-MediumAquaMarine-772,Carnes,24.14,33.44
e8de8d95,INF-OrangeRed-607,Informática,18.68,34.94
1765c788,ROP-OldLace-159,Ropa Mujer,13.24,25.87
9b269207,DEC-DarkCyan-681,Decoración,14.88,19.6
6f808089,TEL-Blue-139,Televisión y Audio,9.95,15.68
31a25b75,FAR-LemonChiffon-899,Farmacia,7.83,10.56
bc39895e,CAL-AliceBlue-157,Calzado,37.45,55.61
75c4a126,BEB-MintCream-386,Bebidas,25.36,33.04
80d1921c,SAL-DeepPink-548,Salud,21.02,32.47
ff3a25f4,ELE-Plum-727,Electrónica,36.35,54.13
4e39b58a,VIA-DarkGray-404,Viaje,32.05,61.97
be5fc258,ILU-LightGoldenRodYellow-344,Iluminación,46.89,71.28
fd9d868d,LIM-DarkBlue-837,Limpieza,30.39,58.89
103f6828,,Salud,20.99,31.81
7cad0151,PAP-NavajoWhite-604,Papelería,13.32,17.38
f341f647,CUI-IndianRed-147,Cuidado del Bebé,13.67,27.26
34342624,PAN-LawnGreen-651,,22.84,37.11
3ad1e17a,FER-Sienna-669,Ferretería,15.07,19.75
0b2063ee,MAS-CornflowerBlue-124,Mascotas,26.7,41.68
fd4a2672,ROP-Silver-239,Ropa Mujer,86.8,142.96
87f4afe1,ILU-Yellow-576,Iluminación,23.89,42.93
a44b56ec,ACC-Plum-410,Accesorios Móviles,18.22,35.96
b2ced095,DES-LightGreen-506,Despensa,16.34,28.98
7a98d5de,INF-DarkBlue-657,Informática,22.13,40.71
9cfc5367,JUG-LightSalmon-218,Juguetes,30.92,47.58
2de67f2e,ROP-LightCoral-772,Ropa Niño,19.92,34.68
db063618,SAL-HotPink-648,Salud,39.55,73.55
cee70b97,CUI-SkyBlue-168,Cuidado del Bebé,28.15,47.01
999bd998,JAR-Aqua-597,Jardín,19.96,28.94
f3bcc80c,,Camping,18.46,27.26
ffc35f46,JUG-FireBrick-800,Juguetes,41.93,75.21
23154016,HIG-LightYellow-678,HIGIENE PERSONAL,9.2,17.56
52217338,PAN-Linen-190,Panadería,17.65,28.93
13737dce,ELE-SaddleBrown-370,Electrónica,20.91,30.37
0e97c5b1,PEQ-Turquoise-152,Pequeños Electrodomésticos,68.12,129.45
,,Viaje,27.61,39.85
fc5b59b5,VIA-SaddleBrown-897,Viaje,33.3,47.83
3ffc1dc8,LÁC-Purple-236,Lácteos,57.84,104.04
e2cfa343,CUI-DarkOrange-698,Cuidado del Bebé,11.54,19.01
74073f2d,HIG-Red-382,Higiene Personal,,33.41
,DEP-MediumTurquoise-474,Deportes,7.25,12.13
1448a4ea,HOG-GhostWhite-777,Hogar,15.21,
a7548915,PAP-MediumSeaGreen-247,Papelería,49.67,82.87
3234a963,PAN-DarkOrchid-719,,14.75,23.59
01c02c61,PAP-Blue-403,Papelería,17.99,33.01
fd5ba73d,JAR-Magenta-833,Jardín,28.84,40.4
621f99c2,ROP-DimGray-330,Ropa Hombre,10.67,21.23
10ebf515,ROP-SaddleBrown-964,Ropa Mujer,33.87,55.98
9cf9c764,ALI-Turquoise-866,Alimentos,23.7,35.41
9b4bc5ec,LÁC-Khaki-789,Lácteos,12.13,22.6
06c733ae,AUT-LightYellow-236,Automotriz,17.53,27.41
683c4c98,PAP-DarkOrchid-349,Papelería,18.97,33.7
50159b24,ROP-Lime-434,Ropa Niño,10.5,14.09
c61b9a11,ALI-GoldenRod-966,Alimentos,14.88,20.97
1003f4e0,REL-DimGray-704,Relojería,33.02,62.23
f0691482,JAR-ForestGreen-611,Jardín,44.16,63.95
afaaa406,DEC-Yellow-936,Decoración,21.32,39.49
ff63f00c,ROP-Purple-683,Ropa Hombre,22.48,32.51
1f35eaf8,BEL-Snow-849,Belleza,28.2,50.24
ebab9bf4,LÁC-LightGoldenRodYellow-999,Lácteos,13.1,20.11
0ae63940,PAP-OldLace-201,Papelería,36.38,48.4
8b817456,HOG-Peru-728,Hogar,22.65,42.86
0e8578d0,MUE-Thistle-234,Muebles,57.45,89.88
a3fc40e0,DEC-Aqua-868,Decoración,7.67,11.42
187d71b7,DEP-Teal-381,Deportes,15.46,21.08
658d690f,ROP-LightGoldenRodYellow-792,Ropa Niño,26.74,45.55
8e003894,HIG-Violet-186,Higiene Personal,23.87,33.52
c478474e,BIS-FireBrick-117,Bisutería,9.75,14.34
3caca022,VIA-Chocolate-196,Viaje,19.87,30.9
f6f7da9b,JAR-DarkSlateGray-154,Jardín,,10.36
128f7977,FAR-RoyalBlue-382,Farmacia,41.69,70.18
222583ab,LEN-DarkGray-620,Lencería,62.57,94.93
5cbc6af9,AUT-LightSalmon-921,,34.26,63.25
a5ba0ae4,LEN-DarkSalmon-940,Lencería,15.44,
7b72ee95,CAL-MediumTurquoise-469,Calzado,17.23,27.58
22a5b5f2,HIG-OliveDrab-294,Higiene Personal,11.46,21.08
c09c618e,AUT-DarkOrchid-816,Automotriz,2.71,
a63abc00,SAL-Plum-952,Salud,10.26,17.44
5b715413,ALI-LightSlateGray-347,Alimentos,,54.04
9dc623b5,DEC-Orchid-423,Decoración,64.2,124.52
02c1c6f2,VIA-Khaki-994,Viaje,10.31,18.02
108888fc,HOG-Pink-814,,47.59,62.31
,ACC-MidnightBlue-738,Accesorios Móviles,18.0,35.48
7b78fc1f,LIM-LimeGreen-780,Limpieza,32.25,56.85
24d1252d,CUI-Aqua-436,Cuidado del Bebé,13.8,20.27
833a68a7,REL-Turquoise-191,Relojería,26.48,36.93
de94aa9e,ELE-MediumSeaGreen-810,Electrónica,22.39,43.79
d2a0f0ad,ELE-Tan-399,Electrónica,39.05,71.01
550d9040,JAR-DarkSlateBlue-233,Jardín,22.07,35.95
1844adf8,TEL-DarkTurquoise-461,Televisión y Audio,19.9,26.36
25fb8ab9,LEN-OliveDrab-949,Lencería,20.46,27.71
5ce237a8,BEL-DarkBlue-477,Belleza,7.21,13.27
f13a8c74,CON-MediumPurple-672,Congelados,22.07,38.22
bbdecdaa,MAS-PowderBlue-767,Mascotas,19.25,30.22
13ade1b9,ROP-DarkKhaki-136,Ropa Mujer,27.93,47.72
a7a5fbbd,VIA-DarkKhaki-176,Viaje,6.33,12.31
19521869,AUT-Purple-977,Automotriz,32.27,56.65
3cfb48c4,MAS-Plum-595,Mascotas,6.22,8.58
71c947a9,,Viaje,30.81,61.38
c9cb1be9,PAP-DarkOrange-634,Papelería,48.26,83.76
e4a226fc,ALI-SaddleBrown-459,Alimentos,29.73,45.27
b51cf936,MAS-Orchid-953,Mascotas,25.87,46.2
ce65f5fe,SAL-DarkKhaki-715,Salud,27.9,45.48
16faa340,FER-LightSkyBlue-132,Ferretería,42.38,74.45
30f15201,MAS-Tomato-686,Mascotas,15.68,28.15
c86192cd,SAL-PowderBlue-402,Salud,54.72,90.91
96a778ec,ACC-Sienna-792,Accesorios Móviles,64.75,109.38
f9a96005,ROP-DarkCyan-362,Ropa Hombre,22.66,38.05
be96caa5,AUT-SkyBlue-136,Automotriz,12.16,18.25
b88d68b9,TEL-DarkTurquoise-163,Televisión y Audio,7.47,
8aa4b38a,LEN-DarkGoldenRod-765,Lencería,5.74,11.36
5d24e228,BEL-Beige-238,BELLEZA,12.65,20.3
fd4e5b8c,SAL-Ivory-705,Salud,10.78,16.5
cec6d0c7,PAP-HoneyDew-373,Papelería,18.52,34.31
5c581349,FAR-LightYellow-254,Farmacia,11.26,17.98
ee0c45df,CAR-LightGoldenRodYellow-995,Carnes,9.36,18.01
2ff60f5c,REL-YellowGreen-815,Relojería,14.02,21.77
06b16199,VIA-Beige-714,Viaje,11.47,22.2
db9c28a1,JUG-Navy-717,Juguetes,29.12,50.09
731d3624,HOG-HoneyDew-829,,22.1,31.43
02388b7c,JUG-DeepSkyBlue-897,Juguetes,10.0,17.42
34e0da91,BEL-DarkGoldenRod-676,Belleza,14.39,25.64
adfaf74e,CAR-BlanchedAlmond-902,Carnes,15.5,22.13
5e0ff4f3,VIA-Crimson-133,Viaje,27.42,36.77
ca52f13b,BEB-HotPink-237,Bebidas,18.1,33.26
,PEQ-MediumAquaMarine-900,Pequeños Electrodomésticos,11.64,20.91
527238d8,MOD-Cornsilk-196,Moda,41.73,69.11
383e5fc5,JUG-HoneyDew-968,Juguetes,16.37,31.82
55884c2a,,Ropa Niño,34.66,63.87
3447f975,FER-MediumTurquoise-529,Ferretería,28.1,40.78
4b56f8c2,FRU-LightGreen-486,Frutas y Verduras,14.13,20.64
2011957c,PES-PowderBlue-949,Pescados,15.31,23.79
6a87a821,BEB-PaleTurquoise-635,Bebidas,13.37,21.96
0728217e,AUT-Orange-210,Automotriz,43.7,58.03
fc266e7b,SAL-Chocolate-538,Salud,67.72,134.54
a3863bd2,INF-MediumOrchid-640,Informática,21.41,
d5173ee2,,Calzado,17.17,23.52
49b869a3,INF-BlueViolet-957,Informática,14.6,23.96
bb96cc0f,BEL-LightBlue-330,Belleza,35.47,50.27
c07870fd,ELE-Wheat-319,Electrónica,8.06,12.73
6926b20f,MUE-Red-486,Muebles,13.03,21.53
f278b2bf,CAR-MediumPurple-495,Carnes,26.56,51.45
c1a2fa40,LIM-DarkCyan-550,Limpieza,16.78,30.08
930491d8,SAL-Coral-467,Salud,19.45,34.41
c1d07507,ROP-Purple-198,Ropa Mujer,21.44,41.64
cff28db8,DES-LawnGreen-509,Despensa,13.72,27.12
09b5a244,HIG-DarkSlateBlue-400,Higiene Personal,7.73,10.94
542183a5,DEP-Beige-288,Deportes,43.31,75.82
932cb54d,JAR-DarkOrchid-394,Jardín,91.52,135.7
f10fcee9,CAR-DarkSlateGray-297,Carnes,30.4,55.7
d8b0a24f,BIS-SpringGreen-227,Bisutería,31.76,59.24
a0eab874,HOG-DarkGray-992,Hogar,,39.38
25d66cf3,ILU-Red-531,Iluminación,20.05,28.3
464ef095,ILU-SeaGreen-183,Iluminación,11.85,19.87
d69f2492,PAP-LightGray-895,Papelería,7.46,14.79
dd610325,JUG-RosyBrown-951,Juguetes,9.81,12.85
f88f559a,AUT-PaleVioletRed-404,Automotriz,15.09,29.57
4e195204,CAM-Yellow-406,Camping,18.47,25.58
7961178a,CON-NavajoWhite-875,Congelados,44.43,87.28
129ae37f,ACC-RoyalBlue-963,Accesorios Móviles,25.45,38.36
4333f3a0,PEQ-OldLace-822,Pequeños Electrodomésticos,41.48,75.36
4fc30246,ROP-MediumSeaGreen-433,Ropa Mujer,10.05,13.38
48fa40f3,PAP-GoldenRod-761,Papelería,17.02,31.44
bcce7592,VIA-DarkGreen-705,Viaje,24.57,35.79
a87393f4,MOD-SaddleBrown-129,Moda,28.23,41.92
d87b18b7,LEN-HotPink-821,Lencería,16.39,24.82
5f5e407f,MOD-LightSalmon-324,Moda,24.44,45.17
6af5d62f,LÁC-Sienna-749,Lácteos,29.28,47.48
bc3ed1f7,FRU-Cornsilk-665,Frutas y Verduras,9.58,18.01
60033640,FAR-PapayaWhip-333,Farmacia,60.56,115.64
62f8501d,ROP-PaleVioletRed-321,Ropa Mujer,9.66,18.26
27435c50,,Lácteos,22.11,34.53
e94504f6,MUE-Chartreuse-153,Muebles,12.34,19.95
cf8e6bb1,CAM-Chocolate-215,,21.12,40.68
dd456efd,BIS-DarkTurquoise-893,Bisutería,12.61,17.22
36aca078,TEL-Crimson-870,Televisión y Audio,34.13,67.13
596f942d,ROP-DarkOrchid-654,Ropa Hombre,19.92,30.58
c644c4e4,INF-Ivory-488,Informática,14.69,25.18
adefb5cb,PEQ-PowderBlue-743,Pequeños Electrodomésticos,25.73,38.71
700599de,LEN-FireBrick-556,Lencería,14.9,28.18
4b75b85c,SAL-Green-746,Salud,28.33,41.98
b40b0342,AUT-Pink-788,Automotriz,28.1,49.69
feb78c0e,BEB-Silver-403,Bebidas,9.35,14.59
af0b84b2,PES-LawnGreen-385,Pescados,28.37,42.96
1f6281eb,CAL-Moccasin-770,Calzado,90.52,142.0
79de8046,ROP-DarkGray-661,Ropa Niño,16.42,29.57
b76febd1,CAR-BurlyWood-225,Carnes,16.17,26.59
,ILU-Gray-629,Iluminación,40.61,73.38
6c4d1262,PES-SpringGreen-687,Pescados,22.18,38.08
9a526ed0,PES-RoyalBlue-172,Pescados,10.52,17.39
9ecccbef,ROP-IndianRed-952,Ropa Hombre,22.11,41.1
d1cf1cb4,VIA-Aquamarine-347,Viaje,17.87,33.34
297f0522,ALI-SpringGreen-744,Alimentos,35.31,59.85
223fe796,HIG-Moccasin-814,,14.08,21.1
f0006f82,FER-Azure-136,,33.05,44.97
c9f41383,CAL-Ivory-813,Calzado,39.42,67.62
b2df215c,AUT-LightSlateGray-941,Automotriz,20.13,30.41
82330ca,PAP-ForestGreen-943,Papelería,31.17,59.43
c2b1d197,LIM-LightGray-113,Limpieza,23.8,39.45
51bc4592,ROP-DarkSalmon-763,Ropa Mujer,58.77,116.59
d7a5c0aa,PES-LightSalmon-157,Pescados,11.55,22.83
b8fccbbc,DES-BlanchedAlmond-473,Despensa,36.5,53.14
9d9b5b46,LEN-Gold-955,Lencería,13.16,22.95
3a7a6d10,ROP-SandyBrown-764,Ropa Niño,10.25,18.95
5bed7941,MUE-PaleGoldenRod-345,Muebles,7.57,10.43
419d1210,CAL-DarkOrange-815,Calzado,67.73,104.64
8a9fb1ec,BEB-HotPink-535,Bebidas,13.46,21.91
a1d2e682,DEC-Yellow-448,Decoración,12.78,24.61
6d1b4302,DES-SlateGray-654,Despensa,15.76,24.49
beb06692,PAP-Peru-698,Papelería,19.44,34.32
8e486e33,BEL-DarkTurquoise-812,BELLEZA,14.38,24.14
fbe99097,MOD-Magenta-184,Moda,14.99,21.95
b10f7a28,BEL-RoyalBlue-206,Belleza,35.17,55.65
6c2d72fc,MUE-Turquoise-195,Muebles,22.01,39.98
a6d1e25f,DEC-Orange-338,Decoración,24.57,37.62
0bfe2e3e,BEB-Tan-105,Bebidas,18.75,27.97
e7f8f7fa,SAL-ForestGreen-406,Salud,20.21,30.16
fab3351d,CAR-Crimson-552,Carnes,37.79,60.39
775f0cc5,CAR-DarkGreen-481,Carnes,27.97,45.39
86fc2d87,ELE-LimeGreen-346,Electrónica,16.16,24.84
daedb196,FER-MediumSlateBlue-876,Ferretería,17.8,32.74
ab38ba2d,ROP-Brown-884,Ropa Hombre,34.48,55.3
0346a040,CON-Teal-731,Congelados,13.08,18.29
c84de9b9,MAS-Wheat-518,Mascotas,41.47,
ca41d5fe,CUI-NavajoWhite-611,Cuidado del Bebé,12.55,20.13
27497b35,CAM-DimGray-352,Camping,25.6,48.24
3466a4e6,BIS-PowderBlue-598,,26.44,46.98
19e48cc1,HIG-Navy-992,Higiene Personal,10.94,19.97
2423f793,CON-OldLace-881,Congelados,32.67,57.8
71ed3d84,ROP-NavajoWhite-538,Ropa Mujer,35.51,55.6
602c1a67,CUI-LightCoral-115,CUIDADO DEL BEBÉ,39.9,68.69
e84503bd,,Iluminación,7.92,12.5
7312cf79,HOG-Azure-138,Hogar,43.1,76.6
40cb95ac,FRU-Aquamarine-563,Frutas y Verduras,20.89,27.54
a5aa7bf8,SAL-Tan-999,Salud,15.43,26.92
a16621a5,ROP-AntiqueWhite-740,Ropa Niño,54.84,100.72
3fbc1e77,FER-DeepPink-779,Ferretería,11.91,22.3
8deb0d23,INF-MediumBlue-334,Informática,25.82,37.73
53358866,PEQ-LightGoldenRodYellow-887,Pequeños Electrodomésticos,41.65,77.45
bf344311,JAR-DarkRed-174,Jardín,10.01,18.35
fa05d633,BEL-MediumTurquoise-387,Belleza,11.94,23.45
89e2af5e,MAS-SeaGreen-291,Mascotas,30.06,40.46
edc94128,PEQ-LightCyan-870,Pequeños Electrodomésticos,15.36,20.41
e24c2ffa,SAL-LightCyan-792,Salud,21.05,27.67
c8a2c33d,LEN-LightCoral-835,Lencería,20.73,28.98
1237dac1,HOG-Navy-664,Hogar,24.6,33.58
18e842ba,,Ropa Mujer,9.54,13.0
1d232173,CAR-MediumSpringGreen-752,Carnes,31.7,48.46
851b2ea3,ROP-HoneyDew-956,Rpoa Mujer,19.29,38.14
9f957787,CON-Silver-758,Congelados,20.94,29.0
a0d65049,CON-Thistle-970,Congelados,12.31,19.47
7838e044,,Panadería,79.37,147.55
c7f5d0ec,ACC-Ivory-289,Accesorios Móviles,30.43,40.33
4c01f577,SAL-Purple-674,Salud,25.81,42.56
4a456b26,MOD-DarkOliveGreen-838,Moda,12.47,24.34
ebfb73ea,PAP-Sienna-417,Papelería,43.67,67.79
498e2527,ACC-IndianRed-821,Accesorios Móviles,16.02,31.18
8e1fc26d,ILU-FloralWhite-982,Iluminación,12.83,17.58
b5b720ad,CON-LightGoldenRodYellow-893,Congelados,18.7,35.25
d40b0baa,PEQ-OliveDrab-432,Pequeños Electrodomésticos,19.39,37.56
3a39bdca,FRU-AntiqueWhite-167,Frutas y Verduras,19.85,34.67
a49f86e7,DEC-Pink-674,Decoración,12.81,20.1
299a5f5a,SAL-LightGoldenRodYellow-270,Salud,29.78,57.28
7780e096,DEP-BurlyWood-427,Deportes,14.83,24.3
b476219e,FAR-BurlyWood-654,Farmacia,25.47,37.8
f61ca795,BEL-Thistle-342,Belleza,10.75,21.02
3d725082,MOD-Snow-962,Moda,102.95,190.75
d97d7874,JAR-BlueViolet-728,Jardín,11.79,20.11
6d7f1b26,DEC-MediumPurple-814,Decoración,7.05,11.69
f548bfb1,ROP-LightSeaGreen-359,Ropa Niño,44.09,88.06
506917d2,FER-SkyBlue-803,Ferretería,26.61,51.78
07d64b9c,CON-PapayaWhip-346,Congelados,8.37,11.19
ab07ab14,AUT-LightPink-176,Automotriz,12.17,20.74
8ae9eeb9,INF-DarkGreen-877,Informática,22.57,38.94
3aa12391,ACC-Aqua-353,Accesorios Móviles,17.05,22.55
b51eabe7,BEL-IndianRed-114,Belleza,5.84,7.91
1967d25a,DEC-CornflowerBlue-264,Decoración,7.78,11.54
134adc73,JUG-DarkSalmon-733,Juguetes,19.76,34.24
90db2a10,CAR-OrangeRed-800,Carnes,54.97,101.14
cf55231b,BEB-Navy-919,Bebidas,23.21,30.55
fc1686cf,BEL-Coral-285,Belleza,3.7,4.87
45152f57,AUT-Orchid-865,Automotriz,19.24,32.81
88da2af0,FER-DarkKhaki-408,Ferretería,8.62,14.55
92c2ee29,LÁC-NavajoWhite-257,LÁCTEOS,6.38,12.67
f233d3f0,MUE-Turquoise-492,Muebles,27.1,43.57
86218501,DES-LightCoral-215,Despensa,34.2,51.98
46dbe6df,PEQ-Gray-948,Pequeños Electrodomésticos,17.76,27.87
571697dd,SAL-LightGreen-997,Salud,7.08,12.84
817af23d,CUI-DarkRed-825,Cuidado del Bebé,24.02,34.91
7559aa51,ACC-LightSeaGreen-275,Accesorios Móviles,,53.97
de4aece1,PAN-HotPink-526,Panadería,25.68,44.03
409aa025,DEC-AntiqueWhite-241,Decoración,18.69,26.52
390f9192,ELE-CadetBlue-693,Electrónica,15.47,22.44
2620b593,MUE-YellowGreen-107,Muebles,6.24,11.24
9954a696,HOG-Coral-784,Hogar,15.38,30.65
24ffb6f1,LEN-Silve-878,Lencería,24.55,44.88
303a9a98,PES-AliceBlue-945,Pescados,14.7,25.08
da841fc1,PES-PapayaWhip-150,Pescados,12.73,23.18
a14d8cd3,ACC-MediumSlateBlue-673,Accesorios Móviles,35.45,69.71
de812659,,Jardín,13.85,23.0
45fa3709,ROP-DarkGreen-432,Ropa Mujer,17.96,32.1
6d9c6798,JAR-Linen-589,Jardín,24.95,44.87
b8e91b9f,MAS-Tomato-115,Mascotas,15.61,24.79
abac2cd5,CUI-OliveDrab-977,Cuidado del Bebé,101.91,179.83
 fa69d1e7 ,ROP-DarkBlue-248,Ropa Mujer,6.26,11.39
39eef997,CAL-Aquamarine-931,Calzado,24.16,42.58
0b80d143,PAN-DarkSalmon-417,Panadería,17.57,24.1
b61de44e,PEQ-Blue-233,Pequeños Electrodomésticos,28.93,47.66
1544322c,PES-Fuchsia-338,Pescados,20.64,28.21
1c087c94,MUE-Linen-688,Muebles,42.42,81.96
8647b686,LIM-Moccasin-527,Limpieza,94.83,187.35
311b983a,TEL-DarkCyan-633,Televisión y Audio,49.55,70.39
a6f1db63,DEP-Yellow-274,Deportes,21.28,34.55
e8864679,ACC-SandyBrown-218,Accesorios Móviles,,16.21
b91f3329,LÁC-Purple-584,Lácteos,39.41,61.48
14a9a92f,ELE-Cyan-115,Electrónica,16.59,32.45
e9934846,CON-Fuchsia-330,Congelados,26.01,47.07
7e4658b4,ACC-PowderBlue-284,Accesorios Móviles,15.08,21.73
6ea53c51,PAN-DarkOliveGreen-472,Panadería,11.64,15.88
1821c395,PAP-DarkGreen-557,Papelería,18.46,25.05
59d161b0,CON-Plum-740,Congelados,19.53,27.38
4944446c,PAN-Olive-439,Panadería,6.83,13.56
e1e174d0,MUE-Pink-277,Muebles,33.29,59.28
e82287f7,TEL-DimGray-581,Televisión y Audio,18.59,25.78
d09248d5,FRU-Purple-721,Frutas y Verduras,25.52,42.28
236ba7c5,VIA-DarkSlateGray-967,Viaje,21.17,30.42
90d4212b,ALI-Green-801,Alimentos,18.93,
41c19815,SAL-HotPink-955,Salud,32.21,61.88
ca3c1859,DEP-Snow-638,Deportes,34.82,59.14
b1da5d26,AUT-FloralWhite-738,Automotriz,15.81,27.97
dede5cc4,ALI-DeepSkyBlue-104,Alimentos,17.54,30.4
ad05029d,BEB-LightPink-423,Bebidas,7.53,10.14
1462dc29,ILU-LightGreen-286,Iluminación,46.98,91.88
dfb67f31,SAL-DarkGray-525,Salud,8.96,16.55
d3c9f994,PAN-Beige-825,Panadería,31.02,42.0
3e087158,JAR-Chocolate-227,Jardín,10.76,21.45
a4570313,ELE-GhostWhite-498,Electrónica,16.82,31.55
c7af7cb7,CON-PaleTurquoise-549,Congelados,37.3,49.15
05837381,LÁC-White-418,Lácteos,12.62,19.8
0b95948f,CAL-DarkSlateBlue-746,Calzado,49.2,94.39
7b1dec7d,HIG-Black-940,,25.94,39.87
7da18451,MAS-GhostWhite-692,Mascotas,7.78,12.36
5267220c,ALI-Silver-447,Alimentos,15.09,24.05
b55748c5,ALI-MediumSeaGreen-500,Alimentos,16.64,27.3
d9174536,PEQ-GreenYellow-168,Pequeños Electrodomésticos,28.34,45.81
cf80fe20,MUE-Snow-444,Muebles,10.62,20.0
7f39c329,MAS-DeepPink-751,Mascotas,7.04,11.45
e5c13908,JUG-Gold-531,Juguetes,29.06,56.37
9bbba2be,DEP-Turquoise-156,Deportes,9.84,15.34
1b52db97,BEL-FireBrick-329,Belleza,22.33,40.77
0adff201,AUT-Magenta-991,Automotriz,33.43,43.46
8b2406ed,CON-GoldenRod-624,Congelados,46.92,69.39
7c99e201,BEB-Green-203,Bebidas,22.51,30.56
8d5c6313,TEL-Purple-668,Televisión y Audio,68.45,125.4
2df6791b,HIG-Navy-766,Higiene Personal,11.81,16.85
88c6e666,LIM-PowderBlue-693,Limpieza,8.28,16.41
a08f3e91,,Congelados,16.51,32.09
,CAM-HotPink-876,Camping,40.62,62.66
d59d5245,BEL-Pink-333,Belleza,14.34,25.67
a54f7dec,CUI-Purple-472,Cuidado del Bebé,13.9,25.1
fc6d47ab,DEP-Black-802,Deportes,16.66,30.51
6b6bbf60,AUT-GreenYellow-961,Automotriz,25.45,49.37
5dd9cefb,ROP-RosyBrown-357,Ropa Hombre,29.83,58.27
bdef1b6c,VIA-DeepPink-756,Viaje,,51.04
